Date,Track,Distance,Split,Sections,Weight,Section 1 Time,Finish Time
26/07/17,Newc,480,4.95,3332,32.3,4.95,24.89
20/07/17,Newc,480,4.92,5553,32.1,4.92,25.34
13/07/17,Newc,480,,3655,32.1,,30.68
06/07/17,Newc,480,4.94,5433,32.2,4.94,25.24
28/06/17,Newc,480,,1111,32.6,,30.12
24/06/17,Newc,480,,1111,32.9,,30.2
17/06/17,Newc,480,,3465,32.5,,30.94
13/06/17,Newc,480,4.82,3444,32.3,4.82,25.47
07/06/17,Newc,480,4.81,3335,32.3,4.81,25.77
01/06/17,Newc,480,,3344,32.0,,30.37
23/05/17,Newc,480,,2234,32.5,,30.92
16/05/17,Newc,480,4.96,2222,32.4,4.96,25.09
11/05/17,Newc,480,4.94,1111,,4.94,25.25
02/05/17,Newc,480,,3232,32.1,,31.38
25/04/17,Newc,480,4.94,5333,32.5,4.94,25.27
20/04/17,Newc,480,4.88,1111,,4.88,25.27
12/04/17,Newc,480,5.06,3333,,5.06,25.62
04/04/17,Newc,480,4.92,,,4.92,25.45
28/03/17,Newc,480,4.99,,,4.99,25.61
15/03/17,Newc,480,4.99,2223,,4.99,25.54
14/12/17,Newc,480,4.99,5544,30.8,4.99,25.4
07/12/17,Newc,480,4.85,2222,,4.85,25.11
30/11/17,Newc,480,4.81,3333,,4.81,25.31
21/10/17,Newc,480,4.82,5333,30.0,4.82,24.85
18/10/17,Newc,480,4.82,2233,,4.82,24.89
29/08/17,Newc,480,5.01,3322,,5.01,25.08
22/08/17,Newc,480,4.88,4666,30.6,4.88,25.32
15/08/17,Newc,480,4.90,5333,30.9,4.90,24.72
08/08/17,Newc,480,4.87,2222,,4.87,25.07
01/08/17,Newc,480,4.80,3333,,4.80,24.73
26/07/17,Newc,290,,,,,17.44
31/05/17,Newc,290,,2-2-,,,17.57
17/05/17,Newc,290,,,,,17.66
13/04/17,Newc,480,4.94,6666,28.5,4.94,25.11
06/04/17,Newc,480,4.78,2211,28.4,4.78,24.6
01/04/17,Newc,480,4.90,4556,28.3,4.90,24.97
28/03/17,Newc,480,4.93,3322,,4.93,24.65
24/03/17,Newc,290,,,,,17.35
18/02/17,Newc,480,4.95,6665,30.3,4.95,24.78
14/02/17,Newc,480,,6664,30.3,,29.63
08/02/17,Newc,480,4.88,5211,30.9,4.88,24.47
26/01/17,Newc,640,14.25,,,14.25,26.6
19/01/17,Newc,480,4.91,6333,30.1,4.91,24.61
14/01/17,Newc,480,4.86,4314,30.0,4.86,24.83
07/01/17,Newc,480,5.02,6555,29.3,5.02,24.73
03/01/17,Newc,480,4.86,5433,29.2,4.86,24.67
24/12/16,Newc,480,4.87,4505,29.5,4.87,24.56
17/12/16,Newc,480,4.91,6656,29.5,4.91,25.07
14/12/16,Newc,480,4.93,,,4.93,24.35
30/11/16,Newc,480,4.97,3311,29.1,4.97,24.31
26/11/16,Newc,480,5.01,6555,28.5,5.01,24.83
22/11/16,Newc,480,,3322,28.5,,29.76
16/11/16,Newc,480,4.94,1211,,4.94,24.88
08/11/16,Newc,480,4.96,2434,,4.96,25.34
03/11/16,Newc,480,4.88,3222,,4.88,25.15
14/12/17,Newc,480,4.74,2221,24.7,4.74,24.44
09/12/17,Newc,480,,4464,24.7,,29.66
05/12/17,Newc,480,4.77,3454,24.8,4.77,24.77
29/11/17,Newc,480,4.74,1124,25.0,4.74,25.14
23/11/17,Newc,480,,3221,24.4,,29.81
18/11/17,Newc,480,,5556,24.9,,30.05
11/11/17,Newc,480,4.79,2222,24.9,4.79,24.51
04/11/17,Newc,480,4.83,3364,24.9,4.83,25.32
31/10/17,Newc,480,4.78,4221,24.7,4.78,25
24/10/17,Newc,480,4.73,2222,,4.73,24.52
18/10/17,Newc,290,,2-3-,,,18.21
23/09/17,Newc,480,,,,,0
12/09/17,Newc,480,4.64,1444,25.1,4.64,24.78
02/09/17,Newc,480,4.72,2111,25.1,4.72,24.53
22/08/17,Newc,480,4.60,1111,25.2,4.60,24.64
16/08/17,Newc,480,4.75,1111,,4.75,24.61
09/08/17,Newc,480,4.72,3222,,4.72,25.09
26/07/17,Newc,290,,1-1-,25.4,,17.34
13/07/17,Newc,290,,2-3-,24.6,,17.77
29/06/17,Newc,290,,2-2-,24.7,,17.73
14/06/17,Newc,290,,1-1-,,,17.57
17/05/17,Newc,290,,,,,0
29/04/17,Newc,290,,1-2-,25.0,,17.32
26/04/17,Newc,290,,2-3-,,,17.41
18/03/17,Newc,480,,,,,0
07/03/17,Newc,480,4.78,1111,25.1,4.78,24.74
01/03/17,Newc,480,4.73,2111,25.2,4.73,24.6
25/02/17,Newc,480,4.84,2322,25.2,4.84,24.58
14/02/17,Newc,480,4.76,2225,25.0,4.76,24.97
28/01/17,Newc,480,4.79,3111,24.7,4.79,24.47
21/01/17,Newc,480,4.75,2223,24.8,4.75,24.46
17/01/17,Newc,480,,6666,24.6,,29.66
10/01/17,Newc,480,,5554,24.9,,29.99
04/01/17,Newc,480,4.79,3331,24.8,4.79,24.58
21/12/16,Newc,480,,6666,25.0,,29.6
15/12/16,Newc,480,4.78,2255,24.6,4.78,25.27
29/11/16,Newc,480,,4333,24.8,,29.62
23/11/16,Newc,480,4.84,1111,,4.84,24.82
09/11/16,Newc,480,4.81,1111,,4.81,24.54
02/11/16,Newc,290,,1-2-,,,17.44
11/08/16,Newc,480,4.67,1111,25.2,4.67,24.32
04/08/16,Newc,480,4.72,1111,25.0,4.72,24.31
27/07/16,Newc,480,4.78,2222,24.8,4.78,24.58
16/07/16,Newc,480,,5444,24.3,,29.7
09/07/16,Newc,480,4.81,1452,24.8,4.81,24.52
02/07/16,Newc,480,4.81,2222,24.6,4.81,24.64
25/06/16,Newc,480,4.77,2222,24.7,4.77,24.68
22/06/16,Newc,480,4.80,1111,24.4,4.80,24.54
18/06/16,Newc,480,,6654,24.6,,29.58
09/06/16,Newc,480,4.79,1111,24.8,4.79,24.67
24/05/16,Newc,480,4.80,2221,24.6,4.80,24.68
14/05/16,Newc,480,,3333,24.9,,30.02
07/05/16,Newc,480,,4433,24.5,,29.63
30/04/16,Newc,480,4.86,1111,24.3,4.86,24.86
26/04/16,Newc,480,4.87,2221,24.4,4.87,24.82
20/04/16,Newc,480,4.93,3322,,4.93,25.07
13/04/16,Newc,480,5.04,2222,,5.04,24.86
06/04/16,Newc,480,4.95,1111,,4.95,25.05
30/03/16,Newc,290,,2-3-,,,17.96
14/12/17,Newc,480,4.70,1102,24.1,4.70,24.5
06/12/17,Newc,480,4.75,1122,24.2,4.75,24.89
29/11/17,Newc,480,4.75,2234,24.1,4.75,25
18/11/17,Newc,480,4.71,1111,24.2,4.71,24.67
09/11/17,Newc,480,4.84,3333,24.1,4.84,24.73
02/11/17,Newc,480,4.77,2233,24.2,4.77,24.81
28/10/17,Newc,480,4.71,2243,24.4,4.71,24.88
21/10/17,Newc,480,4.78,2111,24.3,4.78,24.72
14/10/17,Newc,480,4.77,1255,24.3,4.77,25.15
10/10/17,Newc,480,,3324,24.2,,29.77
20/09/17,Newc,480,4.80,,,4.80,25.2
14/09/17,Newc,480,4.77,2222,,4.77,25.23
01/08/17,Newc,480,4.84,5666,24.0,4.84,-4.84
26/07/17,Newc,480,4.89,6333,24.3,4.89,24.89
18/07/17,Newc,480,4.89,6555,24.2,4.89,24.87
11/07/17,Newc,480,4.69,2222,24.1,4.69,24.83
04/07/17,Newc,480,4.77,3122,24.0,4.77,24.89
27/06/17,Newc,480,4.78,3343,24.1,4.78,24.65
21/06/17,Newc,480,4.74,1222,24.5,4.74,24.83
10/06/17,Newc,480,4.85,4455,24.3,4.85,24.86
06/06/17,Newc,480,4.86,5455,23.9,4.86,25.13
30/05/17,Newc,480,4.68,1111,23.9,4.68,24.7
24/05/17,Newc,480,4.88,3444,24.3,4.88,24.7
17/05/17,Newc,480,4.74,1111,24.2,4.74,24.68
10/05/17,Newc,480,4.79,3333,24.2,4.79,24.8
06/05/17,Newc,480,,3566,24.0,,30.2
29/04/17,Newc,480,4.87,4433,24.0,4.87,24.7
25/04/17,Newc,480,4.92,6566,23.9,4.92,24.88
19/04/17,Newc,480,4.94,5566,24.0,4.94,24.93
11/04/17,Newc,480,4.85,5554,24.2,4.85,24.64
06/04/17,Newc,480,4.80,1111,24.1,4.80,24.8
30/03/17,Newc,480,4.87,3334,24.2,4.87,24.95
25/03/17,Newc,480,4.81,3336,24.6,4.81,25.16
18/03/17,Newc,480,4.92,5355,24.2,4.92,25.01
08/03/17,Newc,480,4.86,6464,24.0,4.86,25.11
04/03/17,Newc,480,4.87,2333,23.7,4.87,24.77
25/02/17,Newc,480,4.84,5655,24.0,4.84,25.09
14/02/17,Newc,480,4.86,1122,24.1,4.86,25.14
07/02/17,Newc,480,4.90,3233,24.0,4.90,24.76
02/02/17,Newc,480,4.96,4555,23.9,4.96,24.77
25/01/17,Newc,480,4.94,5565,24.3,4.94,24.86
07/01/17,Newc,480,,4444,24.3,,29.73
31/12/16,Newc,480,4.86,3333,24.5,4.86,24.88
20/12/16,Newc,480,4.98,5555,24.1,4.98,24.8
13/12/16,Newc,480,4.80,1111,24.1,4.80,24.61
03/12/16,Newc,480,,5665,24.1,,30.12
24/11/16,Newc,480,4.82,4543,24.3,4.82,24.85
19/11/16,Newc,480,4.81,2222,24.4,4.81,24.71
12/11/16,Newc,480,4.82,3345,24.6,4.82,24.88
05/11/16,Newc,480,4.81,1133,24.2,4.81,24.68
27/10/16,Newc,480,4.75,3364,24.2,4.75,24.88
19/10/16,Newc,480,4.88,4233,24.1,4.88,24.73
12/10/16,Newc,480,4.84,2211,24.2,4.84,24.81
05/10/16,Newc,480,4.97,4433,24.2,4.97,24.74
28/09/16,Newc,480,4.91,2211,24.2,4.91,24.83
22/09/16,Newc,480,4.87,5554,24.2,4.87,25.02
13/09/16,Newc,480,4.93,5322,24.2,4.93,25.21
07/09/16,Newc,480,4.85,1111,24.3,4.85,24.96
03/09/16,Newc,480,4.96,3322,24.4,4.96,24.86
24/08/16,Newc,480,4.81,,,4.81,25.28
16/08/16,Newc,480,4.91,1111,,4.91,25.19
10/08/16,Newc,290,,2-2-,,,17.98
06/07/16,Newc,290,,2-2-,,,17.82
17/05/16,Newc,480,4.80,3332,24.4,4.80,24.74
11/05/16,Newc,480,4.93,4343,24.5,4.93,24.91
03/05/16,Newc,480,4.90,4565,24.0,4.90,24.86
28/04/16,Newc,480,4.82,3444,23.6,4.82,24.66
19/04/16,Newc,480,4.97,6666,24.1,4.97,25.25
14/04/16,Newc,480,4.85,4433,23.7,4.85,24.67
07/04/16,Newc,480,4.82,3455,23.9,4.82,25.02
02/04/16,Newc,480,,2222,24.0,,29.6
26/03/16,Newc,480,,4423,24.2,,30.04
15/03/16,Newc,480,4.88,3555,23.7,4.88,25.16
08/03/16,Newc,480,4.85,5554,24.1,4.85,24.79
02/03/16,Newc,480,4.71,2233,24.1,4.71,24.97
27/02/16,Newc,480,4.85,3444,24.1,4.85,24.71
23/02/16,Newc,480,4.88,6654,24.0,4.88,25.28
18/02/16,Newc,480,,3344,23.9,,30.15
13/02/16,Newc,480,,3555,24.2,,31.07
06/02/16,Newc,480,,4221,24.1,,29.69
02/02/16,Newc,480,4.97,6666,24.1,4.97,25
26/01/16,Newc,480,4.79,4444,24.0,4.79,25.23
14/01/16,Newc,480,4.76,3444,24.0,4.76,25.03
09/01/16,Newc,480,4.92,5433,24.1,4.92,24.84
05/01/16,Newc,480,4.98,5554,24.1,4.98,24.99
26/12/15,Newc,480,4.85,4544,24.2,4.85,25.34
19/12/15,Newc,480,4.94,5666,23.9,4.94,25.29
16/12/15,Newc,480,4.87,1111,,4.87,24.95
05/12/15,Newc,480,5.09,4666,24.0,5.09,-5.09
30/11/15,Newc,480,5.20,6666,23.8,5.20,24.86
25/11/15,Newc,480,4.88,2222,24.1,4.88,24.77
21/11/15,Newc,480,4.83,2222,24.0,4.83,24.93
12/11/15,Newc,480,4.85,2223,23.9,4.85,25.25
07/11/15,Newc,480,4.77,3666,24.0,4.77,25.5
03/11/15,Newc,480,4.87,3444,24.1,4.87,25.07
27/10/15,Newc,480,4.84,2411,24.1,4.84,24.95
20/10/15,Newc,480,4.92,5444,23.9,4.92,25.18
13/10/15,Newc,480,4.90,3542,24.0,4.90,25.43
06/10/15,Newc,480,4.80,2333,24.2,4.80,25.26
30/09/15,Newc,480,4.90,4456,24.4,4.90,25.58
24/09/15,Newc,480,4.91,2113,24.2,4.91,25.13
19/09/15,Newc,480,4.86,4666,24.2,4.86,25.49
05/09/15,Newc,480,5.04,4555,,5.04,25.54
02/09/15,Newc,480,4.79,,,4.79,25.19
25/08/15,Newc,480,4.95,3333,,4.95,25.81
18/08/15,Newc,480,4.81,1111,,4.81,25.78
12/08/15,Newc,290,,1-2-,,,18.01
14/12/17,Newc,480,4.87,5443,29.9,4.87,24.43
09/12/17,Newc,480,4.84,5633,30.1,4.84,24.56
05/12/17,Newc,480,4.86,5545,29.9,4.86,24.58
28/11/17,Newc,480,4.87,2211,,4.87,24.67
11/11/17,Newc,480,4.79,6445,30.3,4.79,25.75
04/11/17,Newc,480,4.82,6654,30.2,4.82,24.48
31/10/17,Newc,480,4.78,6332,29.7,4.78,24.56
24/10/17,Newc,480,4.80,3311,29.7,4.80,24.38
03/10/17,Newc,480,4.81,4311,29.6,4.81,24.62
23/09/17,Newc,480,4.84,4322,28.7,4.84,24.88
20/09/17,Newc,480,4.79,4222,29.2,4.79,24.77
14/09/17,Newc,480,4.80,3411,28.9,4.80,24.79
09/09/17,Newc,480,4.74,2323,29.1,4.74,25.03
02/09/17,Newc,480,4.87,5545,29.0,4.87,25.13
29/08/17,Newc,480,4.89,5211,29.4,4.89,24.8
23/08/17,Newc,480,4.93,6665,29.1,4.93,25.68
19/08/17,Newc,480,,2114,29.5,,30.2
12/08/17,Newc,480,4.92,4444,29.8,4.92,25.22
09/08/17,Newc,480,4.96,5532,29.7,4.96,24.9
03/08/17,Newc,480,4.94,1111,,4.94,24.81
27/07/17,Newc,480,4.75,1111,,4.75,24.96
08/04/17,Newc,480,4.88,5555,30.3,4.88,25.34
04/04/17,Newc,480,4.74,2222,,4.74,24.95
18/02/17,Newc,480,4.90,4444,30.6,4.90,24.54
11/02/17,Newc,480,,4331,30.3,,29.61
02/02/17,Newc,480,4.82,3221,30.2,4.82,24.55
26/01/17,Newc,480,5.00,6544,29.6,5.00,24.56
21/01/17,Newc,480,4.91,5554,29.7,4.91,24.59
14/01/17,Newc,480,4.93,6544,30.2,4.93,24.63
11/01/17,Newc,480,4.99,4531,30.6,4.99,24.61
05/01/17,Newc,480,,5533,30.0,,29.74
24/12/16,Newc,480,,5654,30.2,,30.02
14/12/16,Newc,480,,5522,30.1,,29.62
03/12/16,Newc,480,,4332,30.3,,29.99
12/11/16,Newc,480,4.93,4633,30.1,4.93,24.7
05/11/16,Newc,480,4.97,6666,29.8,4.97,24.93
01/11/16,Newc,480,4.90,4544,30.0,4.90,24.89
26/10/16,Newc,480,4.99,6544,29.9,4.99,24.64
18/10/16,Newc,480,5.04,5566,29.5,5.04,25.28
11/10/16,Newc,480,5.03,6666,29.6,5.03,25.14
05/10/16,Newc,480,,3311,29.7,,29.89
28/09/16,Newc,480,,1111,30.5,,29.99
24/09/16,Newc,480,,3456,30.4,,30.72
20/09/16,Newc,480,5.00,3332,,5.00,25.19
14/09/16,Newc,480,5.07,3322,,5.07,25.58
08/09/16,Newc,480,4.97,2211,,4.97,26.28
04/09/16,Pelaw,435,6.07,,,6.07,21.72
14/12/17,Newc,480,4.84,4614,29.5,4.84,24.54
09/12/17,Newc,480,,6566,29.4,,29.86
02/12/17,Newc,480,,5554,29.6,,29.56
25/11/17,Newc,480,4.84,5666,29.7,4.84,24.74
22/11/17,Newc,480,4.88,6533,29.8,4.88,24.6
16/11/17,Newc,480,4.97,6655,29.5,4.97,24.43
11/11/17,Newc,480,4.84,4444,29.6,4.84,24.63
04/11/17,Newc,480,4.84,6665,29.8,4.84,24.91
28/10/17,Newc,480,4.70,2546,29.7,4.70,24.96
24/10/17,Newc,480,4.90,6544,29.6,4.90,24.44
18/10/17,Newc,480,4.97,6655,29.6,4.97,24.6
12/10/17,Newc,480,4.84,5533,29.7,4.84,24.65
05/10/17,Newc,480,4.84,5554,29.4,4.84,24.51
30/09/17,Newc,480,4.85,6665,29.3,4.85,24.63
26/09/17,Newc,480,4.95,6652,29.3,4.95,24.49
19/09/17,Newc,480,4.72,4122,29.4,4.72,24.6
13/09/17,Newc,480,4.88,5543,29.5,4.88,24.49
09/09/17,Newc,480,4.79,3432,29.4,4.79,24.56
05/09/17,Newc,480,4.82,5555,29.5,4.82,24.8
30/08/17,Newc,480,4.84,4344,29.5,4.84,24.63
26/08/17,Newc,480,4.81,4446,29.6,4.81,24.95
19/08/17,Newc,480,4.88,4566,29.7,4.88,25.27
16/08/17,Newc,480,4.93,6332,29.6,4.93,24.66
09/08/17,Newc,480,4.97,6644,29.5,4.97,24.72
05/08/17,Newc,480,4.87,3666,29.4,4.87,25.01
29/07/17,Newc,480,4.90,5645,29.4,4.90,25.01
26/07/17,Newc,480,4.83,1111,,4.83,24.65
18/07/17,Newc,480,4.87,2222,,4.87,25.08
12/07/17,Newc,290,,3-3-,,,17.54
05/07/17,Newc,290,,2-2-,,,17.52
04/05/17,Newc,480,5.52,3333,,5.52,24.52
14/12/17,Newc,480,4.88,6555,32.4,4.88,24.84
06/12/17,Newc,480,4.90,1111,,4.90,24.43
15/11/17,Newc,480,4.97,4444,,4.97,24.85
08/11/17,Newc,480,4.87,4333,,4.87,24.76
01/11/17,Newc,290,,1-2-,,,17.66
25/10/17,Newc,290,,1-1-,,,17.76
06/07/17,Newc,480,4.77,4455,32.8,4.77,24.58
01/07/17,Newc,480,4.72,3324,32.6,4.72,24.49
27/06/17,Newc,480,4.92,3222,32.7,4.92,24.54
20/06/17,Newc,480,4.86,2222,32.6,4.86,24.52
14/06/17,Newc,480,4.84,4444,32.6,4.84,24.82
10/06/17,Newc,480,,5566,32.6,,30.16
06/06/17,Newc,480,4.86,2111,,4.86,24.8
31/05/17,Newc,480,4.74,1124,32.9,4.74,-4.74
23/05/17,Newc,480,4.93,2222,,4.93,25.01
20/04/17,Newc,480,4.86,2444,32.8,4.86,25.03
15/04/17,Newc,480,4.83,5566,33.1,4.83,25.15
08/04/17,Newc,480,4.92,6655,33.1,4.92,25.11
05/04/17,Newc,480,4.91,6323,33.1,4.91,24.66
29/03/17,Newc,480,4.89,5445,33.0,4.89,24.88
25/03/17,Newc,480,,6544,32.9,,29.97
18/03/17,Newc,480,4.89,2222,32.4,4.89,24.64
14/03/17,Newc,480,4.93,3222,32.8,4.93,24.68
08/03/17,Newc,480,5.04,5433,33.0,5.04,24.83
25/02/17,Newc,480,5.00,6666,32.5,5.00,25.02
22/02/17,Newc,480,4.81,2112,,4.81,24.67
15/02/17,Newc,480,4.82,1111,,4.82,24.78
10/02/17,Newc,480,4.92,,,4.92,24.9
21/12/16,Kilky,480,4.56,1111,32.7,4.56,25.22
23/11/16,Kilky,480,,,,,30.1
15/09/16,Kilky,274,,,,,17.5
14/12/17,Newc,480,4.82,3336,29.6,4.82,25.3
09/12/17,Newc,480,4.70,1111,29.7,4.70,24.74
30/11/17,Newc,480,4.69,1111,29.4,4.69,24.97
25/11/17,Newc,480,4.75,1123,29.9,4.75,25.11
15/11/17,Newc,480,4.77,1111,29.5,4.77,24.56
07/11/17,Newc,480,4.79,2222,29.3,4.79,24.89
01/11/17,Newc,480,4.80,4334,29.5,4.80,25.44
26/10/17,Newc,480,4.79,1211,29.4,4.79,24.98
21/10/17,Newc,480,4.76,1111,29.3,4.76,24.96
14/10/17,Newc,480,4.84,2222,29.1,4.84,25.12
05/10/17,Newc,480,4.68,2222,,4.68,25.25
13/09/17,Newc,480,4.80,2322,,4.80,25.56
31/08/17,Newc,290,,1-1-,,,17.6
10/08/17,Newc,480,,,,,0
03/08/17,Newc,480,4.79,3225,28.9,4.79,25.68
29/07/17,Newc,480,4.84,4323,29.0,4.84,25.35
20/07/17,Newc,480,4.85,1111,,4.85,25.28
15/07/17,Newc,480,,,,,0
08/07/17,Newc,480,,2111,29.4,,29.97
28/06/17,Newc,480,4.81,3333,29.0,4.81,25.21
21/06/17,Newc,480,4.83,1233,29.0,4.83,25.69
17/06/17,Newc,480,4.71,1111,28.8,4.71,25.23
13/06/17,Newc,480,4.78,1111,28.5,4.78,25.35
06/06/17,Newc,480,4.79,1111,,4.79,25.47
30/05/17,Newc,480,4.83,3343,,4.83,25.78
18/05/17,Newc,480,5.04,4333,,5.04,26.19
09/05/17,Newc,480,4.95,1111,,4.95,25.66
28/04/17,Newc,290,,,,,18.25
14/12/17,Romfd,400,3.87,3111,33.1,3.87,20.66
04/12/17,Romfd,400,3.93,6555,33.2,3.93,21.37
11/11/17,Romfd,400,3.88,4333,33.0,3.88,20.61
07/11/17,Romfd,575,13.87,,,13.87,22.58
28/10/17,Romfd,400,3.78,3111,33.0,3.78,20.66
21/10/17,Romfd,400,3.95,6666,32.7,3.95,21.38
17/10/17,Romfd,400,3.85,,,3.85,20.88
09/09/17,Romfd,400,3.90,3322,34.0,3.90,20.79
04/09/17,Romfd,400,3.87,5222,33.7,3.87,20.75
31/08/17,Romfd,400,3.87,4222,33.5,3.87,20.63
26/08/17,Romfd,400,3.98,6554,33.9,3.98,20.87
16/08/17,Romfd,400,3.96,4366,33.9,3.96,21.59
03/08/17,Romfd,400,3.87,4445,34.1,3.87,21.44
22/07/17,Romfd,400,3.96,5221,34.0,3.96,21.02
08/07/17,Romfd,400,3.92,2231,34.0,3.92,21.2
24/06/17,Romfd,400,3.92,4223,33.7,3.92,21.04
14/06/17,Romfd,400,3.90,4445,32.8,3.90,21.5
27/05/17,Romfd,400,3.95,6332,32.8,3.95,21.08
11/05/17,Romfd,400,3.93,4332,33.3,3.93,20.85
03/05/17,Romfd,400,3.92,4222,33.2,3.92,20.86
26/04/17,Romfd,400,3.99,5422,33.2,3.99,20.9
08/04/17,Romfd,400,4.04,6555,33.2,4.04,21.33
04/04/17,Romfd,400,4.01,3322,,4.01,21.03
28/03/17,Romfd,400,3.83,2111,,3.83,21.03
21/03/17,Romfd,400,4.00,,,4.00,21.13
14/12/17,Romfd,400,3.94,6543,26.4,3.94,20.91
07/12/17,Romfd,400,3.92,5554,26.6,3.92,21.06
02/12/17,Romfd,400,3.84,2224,26.6,3.84,21.16
18/11/17,Romfd,400,3.88,6665,26.6,3.88,21.02
04/11/17,Romfd,400,3.95,6444,26.2,3.95,20.71
28/10/17,Romfd,400,3.69,2211,26.0,3.69,20.74
24/10/17,Romfd,400,3.72,1111,,3.72,21.01
17/10/17,Romfd,225,,1-1-,,,13.95
10/10/17,Romfd,225,,,,,14.11
08/07/17,Romfd,400,3.90,5433,26.7,3.90,20.74
24/06/17,Romfd,400,3.91,6222,26.6,3.91,20.61
19/06/17,Romfd,400,3.87,4211,26.4,3.87,20.65
14/06/17,Romfd,400,3.83,1111,26.1,3.83,20.97
10/06/17,Romfd,400,3.71,1112,26.3,3.71,21.15
05/06/17,Romfd,400,3.82,1112,26.0,3.82,21.07
27/05/17,Romfd,400,3.87,2343,25.7,3.87,21.05
11/05/17,Romfd,400,3.77,1225,24.8,3.77,21.69
04/05/17,Romfd,400,3.86,5334,25.1,3.86,21.28
27/04/17,Romfd,400,3.75,1211,25.5,3.75,21.06
08/04/17,Romfd,400,3.72,2222,25.6,3.72,21.29
04/04/17,Romfd,400,3.79,1112,,3.79,21.15
28/03/17,Romfd,400,3.87,1333,,3.87,21.35
21/03/17,Poole,450,4.41,2222,,4.41,22.89
11/03/17,Wdon,480,4.90,3322,25.8,4.90,24.56
04/03/17,Wdon,480,4.85,1223,25.8,4.85,24.4
25/02/17,Wdon,480,4.97,3122,26.1,4.97,24.55
21/02/17,Towc,480,4.23,3344,26.3,4.23,25.14
18/02/17,Wdon,480,4.95,3221,26.1,4.95,24.56
11/02/17,Towc,480,4.28,2444,26.3,4.28,25.1
04/02/17,Towc,480,4.15,1111,26.5,4.15,25.04
18/01/17,Towc,480,4.20,2333,,4.20,25.35
11/01/17,Towc,480,4.28,2333,,4.28,25.06
01/01/17,Hnlow,460,3.85,3222,26.7,3.85,24.51
26/12/16,Hnlow,460,3.82,3422,27.0,3.82,24.65
17/12/16,Hnlow,460,3.90,4444,27.4,3.90,24.67
10/12/16,Hnlow,460,3.85,2211,,3.85,24.45
03/12/16,Hnlow,460,3.85,2211,,3.85,24.63
19/11/16,Towc,480,4.36,3333,,4.36,25.26
16/10/16,Sheff,500,4.30,2222,,4.30,25.45
14/12/17,Romfd,400,3.93,5222,27.3,3.93,21.04
09/12/17,Romfd,400,3.88,2452,27.5,3.88,21.08
04/12/17,Romfd,400,3.92,3223,27.2,3.92,21.38
18/11/17,Romfd,400,3.98,6444,26.8,3.98,20.94
11/11/17,Romfd,400,3.88,1111,26.6,3.88,20.77
07/11/17,Romfd,400,3.92,1333,,3.92,20.97
11/10/17,Romfd,400,3.93,4555,26.3,3.93,21.33
07/10/17,Romfd,400,3.92,4666,26.3,3.92,21.17
04/10/17,Romfd,400,3.91,2222,26.3,3.91,20.88
28/09/17,Romfd,400,3.95,6566,26.4,3.95,21.29
21/09/17,Romfd,400,3.80,2211,26.4,3.80,20.76
16/09/17,Romfd,400,3.98,6555,26.5,3.98,21.16
09/09/17,Romfd,400,3.87,5656,26.2,3.87,21.05
02/09/17,Romfd,400,3.84,3655,25.9,3.84,21.03
26/08/17,Romfd,400,3.86,1322,26.2,3.86,20.85
17/08/17,Romfd,400,3.90,6666,26.5,3.90,21.25
12/08/17,Romfd,400,3.95,5333,26.6,3.95,20.57
08/08/17,Romfd,400,3.94,2211,,3.94,20.7
03/08/17,Romfd,400,4.61,6666,26.5,4.61,20.71
29/07/17,Romfd,400,3.81,1111,26.6,3.81,20.67
26/07/17,Romfd,400,3.86,3111,26.5,3.86,20.64
20/07/17,Romfd,400,3.96,3666,26.8,3.96,21.2
15/07/17,Romfd,400,3.86,6344,26.9,3.86,21.13
10/07/17,Romfd,400,3.84,1111,26.9,3.84,20.73
05/07/17,Romfd,400,3.92,4222,26.9,3.92,20.79
21/06/17,Romfd,400,3.95,3244,27.0,3.95,21.16
12/06/17,Romfd,400,3.76,1111,26.9,3.76,20.9
05/06/17,Romfd,400,3.92,3344,27.0,3.92,21.28
27/05/17,Romfd,400,3.83,1244,27.1,3.83,21.53
20/05/17,Romfd,400,3.89,3223,26.6,3.89,20.92
11/05/17,Romfd,400,3.87,3111,26.9,3.87,20.93
06/05/17,Romfd,400,3.86,2245,27.2,3.86,21.4
27/04/17,Romfd,400,3.90,4222,26.8,3.90,20.94
20/04/17,Romfd,400,3.86,3222,26.3,3.86,21.13
06/04/17,Romfd,400,3.91,3644,25.8,3.91,21.98
25/03/17,Romfd,400,3.88,4666,25.8,3.88,21.36
20/03/17,Romfd,400,3.96,5533,25.8,3.96,21.04
09/03/17,Romfd,400,3.99,6666,26.2,3.99,21.45
04/03/17,Romfd,400,3.93,4365,26.3,3.93,21.13
27/02/17,Romfd,400,3.86,1111,26.3,3.86,20.84
22/02/17,Romfd,400,3.81,3345,26.6,3.81,21.29
14/02/17,Romfd,400,3.87,,,3.87,21.11
07/02/17,Romfd,400,3.91,1122,,3.91,21.34
31/01/17,Romfd,400,3.94,3333,,3.94,21.15
24/01/17,Romfd,400,4.03,3444,,4.03,21.61
17/12/16,Nwbrdg,480,1.07,,27.3,1.07,28.85
22/11/16,HCrss,480,3.33,1122,27.7,3.33,26.84
25/10/16,HCrss,480,3.37,4222,27.7,3.37,26.81
07/10/16,Nwbrdg,480,,,,,30.22
26/07/16,HCrss,480,3.37,4435,27.7,3.37,27
